TRADEDATE,SECID,ISSUE_NAME,SHORTNAME,BOARDID,COUPON_TYPE,ANALYSIS_GROUP,MATURITY_GROUP,PLOT_GROUP,OPEN,HIGH,LOW,CLOSE,WAPRICE,PRICE_FOR_ANALYSIS,CLEAN_PRICE_RUB,DIRTY_PRICE_RUB,PRICE_DEV_FROM_100,PRICE_RETURN,YIELDATWAP,YIELDCLOSE,YIELD_FOR_ANALYSIS,VOLUME,VALUE,NUMTRADES,ACCINT,FACEVALUE,COUPONPERCENT,COUPONVALUE,MATDATE,YEARS_TO_MATURITY,DURATION,CLOSE_IQR_OUTLIER,PRICE_RETURN_IQR_OUTLIER,YIELD_IQR_OUTLIER,YIELD_EXTREME_LEVEL_FLAG,HARD_DATA_ERROR,ANY_OUTLIER_FLAG,OUTLIER_REPLACED_WITH_DAILY_MEDIAN,CLOSE_RAW,WAPRICE_RAW,PRICE_FOR_ANALYSIS_RAW,YIELDATWAP_RAW,YIELDCLOSE_RAW,YIELD_FOR_ANALYSIS_RAW
2023-02-09,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.5,97.6,97.11,97.395,97.179,97.179,973.9499999999999,977.65,-2.605000000000004,-0.0041207386654124045,9.81,9.76,9.81,115273,112020707.33,597,3.7,1000,9.0,55.23,2029-08-29,6.551676933607118,1845.0,False,False,False,False,False,False,False,97.395,97.179,97.179,9.81,9.76,9.81
2023-02-10,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.793,97.793,97.0,97.164,97.179,97.179,971.6400000000001,975.5900000000001,-2.8359999999999985,-0.0023717849992298534,9.81,9.82,9.81,293885,285595423.63,544,3.95,1000,9.0,55.23,2029-08-29,6.548939082819986,1844.0,False,False,False,False,False,False,False,97.164,97.179,97.179,9.81,9.82,9.81
2023-02-13,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.86,97.86,96.061,96.44,95.909,95.909,964.4,969.0799999999999,-3.5600000000000023,-0.007451319418714797,10.1,9.98,10.1,28948,28022709.04,700,4.68,1000,9.0,55.23,2029-08-29,6.54072553045859,1836.0,False,False,False,False,False,False,False,96.44,95.909,95.909,10.1,9.98,10.1
2023-02-14,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,96.498,96.5,96.32,96.499,96.456,96.456,964.9899999999999,969.9199999999998,-3.5010000000000048,0.0006117793446702713,9.98,9.97,9.98,70805,68295412.43,268,4.93,1000,9.0,55.23,2029-08-29,6.537987679671458,1837.0,False,False,False,False,False,False,False,96.499,96.456,96.456,9.98,9.97,9.98
2023-02-15,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.188,97.188,96.23,96.499,96.358,96.358,964.9899999999999,970.1699999999998,-3.5010000000000048,0.0,10.0,9.97,10.0,8059,7765522.38,301,5.18,1000,9.0,55.23,2029-08-29,6.535249828884326,1836.0,False,False,False,False,False,False,False,96.499,96.358,96.358,10.0,9.97,10.0
2023-02-16,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.39,97.399,96.21,96.4,96.321,96.321,964.0000000000001,969.4200000000001,-3.5999999999999943,-0.0010259173670192911,10.01,9.99,10.01,9466,9117763.32,392,5.42,1000,9.0,55.23,2029-08-29,6.532511978097194,1835.0,False,False,False,False,False,False,False,96.4,96.321,96.321,10.01,9.99,10.01
2023-02-17,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,97.362,97.362,95.97,96.3,96.246,96.246,963.0,968.67,-3.700000000000003,-0.0010373443983403563,10.02,10.01,10.02,25028,24088367.52,536,5.67,1000,9.0,55.23,2029-08-29,6.529774127310062,1834.0,False,False,False,False,False,False,False,96.3,96.246,96.246,10.02,10.01,10.02
2023-02-20,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,96.99,96.99,96.25,96.688,96.449,96.449,966.8800000000001,973.2900000000001,-3.3119999999999976,0.004029075804776738,9.98,9.92,9.98,19398,18709231.59,284,6.41,1000,9.0,55.23,2029-08-29,6.521560574948666,1831.0,False,False,False,False,False,False,False,96.688,96.449,96.449,9.98,9.92,9.98
2023-02-21,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,96.99,96.99,96.101,96.538,96.296,96.296,965.38,972.04,-3.4620000000000033,-0.0015513817640245842,10.01,9.96,10.01,39093,37644840.29,354,6.66,1000,9.0,55.23,2029-08-29,6.5188227241615335,1830.0,False,False,False,False,False,False,False,96.538,96.296,96.296,10.01,9.96,10.01
2023-02-22,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,96.98,96.99,95.75,96.5,96.194,96.194,965.0,971.9,-3.5,-0.0003936273798917922,10.04,9.97,10.04,56774,54523122.25,569,6.9,1000,9.0,55.23,2029-08-29,6.5160848733744015,1828.0,False,False,False,False,False,False,False,96.5,96.194,96.194,10.04,9.97,10.04
2023-02-24,SU26242RMFS6,ОФЗ-ПД 26242,ОФЗ 26242,TQOB,fixed,medium_fixed_selected,long,long,96.41,97.147,96.4,96.952,96.656,96.656,969.52,976.92,-3.048000000000002,0.004683937823834139,9.93,9.87,9.93,8931,8632334.99,236,7.4,1000,9.0,55.23,2029-08-29,6.510609171800137,1828.0,False,False,False,False,False,False,False,96.952,96.656,96.656,9.93,9.87,9.93
