TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,DURATION,VALUE
2017-03-06,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8348,8.19,8.19,9.91375770020534,2545.0,25088584.24
2017-03-07,SU26207RMFS9,ОФЗ 26207,fixed,long,101.0446,8.15,8.15,9.911019849418206,2546.0,164627515.48
2017-03-09,SU26207RMFS9,ОФЗ 26207,fixed,long,100.8968,8.18,8.18,9.905544147843942,2543.0,803295353.98
2017-03-10,SU26207RMFS9,ОФЗ 26207,fixed,long,101.1355,8.14,8.14,9.902806297056811,2543.0,470437948.65
2017-03-13,SU26207RMFS9,ОФЗ 26207,fixed,long,101.3154,8.11,8.11,9.894592744695414,2542.0,272550309.74
2017-03-14,SU26207RMFS9,ОФЗ 26207,fixed,long,101.3554,8.11,8.11,9.891854893908285,2541.0,384032996.58
2017-03-15,SU26207RMFS9,ОФЗ 26207,fixed,long,101.5722,8.07,8.07,9.88911704312115,2541.0,99644405.18
2017-03-16,SU26207RMFS9,ОФЗ 26207,fixed,long,102.0649,8.0,8.0,9.886379192334015,2543.0,1511089732.07
2017-03-17,SU26207RMFS9,ОФЗ 26207,fixed,long,102.196,7.98,7.98,9.883641341546886,2543.0,496089867.27
2017-03-20,SU26207RMFS9,ОФЗ 26207,fixed,long,102.5671,7.92,7.92,9.875427789185489,2542.0,514159484.21
2017-03-21,SU26207RMFS9,ОФЗ 26207,fixed,long,102.5507,7.93,7.93,9.872689938398358,2541.0,441873360.8
2017-03-22,SU26207RMFS9,ОФЗ 26207,fixed,long,101.969,8.01,8.01,9.869952087611225,2536.0,997582579.57
2017-03-23,SU26207RMFS9,ОФЗ 26207,fixed,long,102.2634,7.97,7.97,9.867214236824092,2537.0,238411983.74
2017-03-24,SU26207RMFS9,ОФЗ 26207,fixed,long,102.4141,7.95,7.95,9.86447638603696,2537.0,513521816.36
2017-03-27,SU26207RMFS9,ОФЗ 26207,fixed,long,102.5953,7.92,7.92,9.856262833675563,2535.0,122439776.83
2017-03-28,SU26207RMFS9,ОФЗ 26207,fixed,long,102.4588,7.94,7.94,9.853524982888432,2533.0,489952505.62
2017-03-29,SU26207RMFS9,ОФЗ 26207,fixed,long,102.2419,7.97,7.97,9.8507871321013,2531.0,97925731.65
2017-03-30,SU26207RMFS9,ОФЗ 26207,fixed,long,102.5938,7.92,7.92,9.848049281314168,2532.0,209282479.93
2017-03-31,SU26207RMFS9,ОФЗ 26207,fixed,long,102.7654,7.89,7.89,9.845311430527037,2532.0,213150068.32
2017-04-03,SU26207RMFS9,ОФЗ 26207,fixed,long,102.6075,7.92,7.92,9.83709787816564,2528.0,32269048.72
2017-04-04,SU26207RMFS9,ОФЗ 26207,fixed,long,102.4971,7.93,7.93,9.834360027378509,2527.0,162906525.08
2017-04-05,SU26207RMFS9,ОФЗ 26207,fixed,long,102.889,7.87,7.87,9.831622176591376,2528.0,1424661644.63
2017-04-06,SU26207RMFS9,ОФЗ 26207,fixed,long,102.9899,7.86,7.86,9.828884325804244,2527.0,212141394.95
2017-04-07,SU26207RMFS9,ОФЗ 26207,fixed,long,102.7693,7.89,7.89,9.826146475017111,2525.0,313501247.47
2017-04-10,SU26207RMFS9,ОФЗ 26207,fixed,long,102.3656,7.95,7.95,9.817932922655714,2520.0,67312572.44
2017-04-11,SU26207RMFS9,ОФЗ 26207,fixed,long,102.4185,7.94,7.94,9.815195071868583,2519.0,371641214.69
2017-04-12,SU26207RMFS9,ОФЗ 26207,fixed,long,102.0955,7.99,7.99,9.81245722108145,2516.0,264957103.11
2017-04-13,SU26207RMFS9,ОФЗ 26207,fixed,long,102.3073,7.96,7.96,9.80971937029432,2516.0,850692556.34
2017-04-14,SU26207RMFS9,ОФЗ 26207,fixed,long,102.6298,7.91,7.91,9.806981519507186,2517.0,277500873.91
2017-04-17,SU26207RMFS9,ОФЗ 26207,fixed,long,102.6505,7.91,7.91,9.79876796714579,2514.0,37928863.86
2017-04-18,SU26207RMFS9,ОФЗ 26207,fixed,long,102.4315,7.94,7.94,9.796030116358658,2512.0,730498098.42
2017-04-19,SU26207RMFS9,ОФЗ 26207,fixed,long,102.8009,7.88,7.88,9.793292265571528,2513.0,263171728.67
2017-04-20,SU26207RMFS9,ОФЗ 26207,fixed,long,103.1631,7.83,7.83,9.790554414784394,2514.0,630833501.8
2017-04-21,SU26207RMFS9,ОФЗ 26207,fixed,long,103.7481,7.74,7.74,9.787816563997264,2517.0,1032669661.63
2017-04-24,SU26207RMFS9,ОФЗ 26207,fixed,long,104.0954,7.69,7.69,9.779603011635864,2516.0,212158324.11
2017-04-25,SU26207RMFS9,ОФЗ 26207,fixed,long,103.8901,7.72,7.72,9.776865160848734,2514.0,79124724.76
2017-04-26,SU26207RMFS9,ОФЗ 26207,fixed,long,103.8959,7.72,7.72,9.7741273100616,2513.0,312704394.67
2017-04-27,SU26207RMFS9,ОФЗ 26207,fixed,long,103.8229,7.73,7.73,9.77138945927447,2511.0,240772032.76
2017-04-28,SU26207RMFS9,ОФЗ 26207,fixed,long,104.48,7.63,7.63,9.768651608487335,2514.0,497568246.92
2017-05-02,SU26207RMFS9,ОФЗ 26207,fixed,long,104.9757,7.56,7.56,9.757700205338809,2513.0,173711444.24
2017-05-03,SU26207RMFS9,ОФЗ 26207,fixed,long,104.8848,7.57,7.57,9.754962354551678,2511.0,154673357.84
2017-05-04,SU26207RMFS9,ОФЗ 26207,fixed,long,104.6404,7.61,7.61,9.752224503764545,2509.0,228887134.33
2017-05-05,SU26207RMFS9,ОФЗ 26207,fixed,long,103.8138,7.73,7.73,9.749486652977414,2503.0,339333141.98
2017-05-10,SU26207RMFS9,ОФЗ 26207,fixed,long,104.2266,7.67,7.67,9.735797399041752,2501.0,28563134.15
2017-05-11,SU26207RMFS9,ОФЗ 26207,fixed,long,104.8342,7.58,7.58,9.73305954825462,2503.0,199440531.34
2017-05-12,SU26207RMFS9,ОФЗ 26207,fixed,long,105.0143,7.55,7.55,9.730321697467488,2503.0,136150900.79
2017-05-15,SU26207RMFS9,ОФЗ 26207,fixed,long,105.2697,7.52,7.52,9.722108145106091,2501.0,1026567937.06
2017-05-16,SU26207RMFS9,ОФЗ 26207,fixed,long,105.1871,7.53,7.53,9.71937029431896,2500.0,185947837.48
2017-05-17,SU26207RMFS9,ОФЗ 26207,fixed,long,104.9076,7.57,7.57,9.716632443531829,2497.0,390547516.76
2017-05-18,SU26207RMFS9,ОФЗ 26207,fixed,long,104.6972,7.6,7.6,9.713894592744696,2495.0,286549161.14
2017-05-19,SU26207RMFS9,ОФЗ 26207,fixed,long,105.362,7.5,7.5,9.711156741957565,2498.0,256912080.86
2017-05-22,SU26207RMFS9,ОФЗ 26207,fixed,long,105.663,7.46,7.46,9.702943189596168,2497.0,1046488127.26
2017-05-23,SU26207RMFS9,ОФЗ 26207,fixed,long,105.512,7.48,7.48,9.700205338809036,2495.0,86602754.59
2017-05-24,SU26207RMFS9,ОФЗ 26207,fixed,long,105.288,7.51,7.51,9.697467488021903,2493.0,657217500.9
2017-05-25,SU26207RMFS9,ОФЗ 26207,fixed,long,105.412,7.49,7.49,9.69472963723477,2493.0,257430828.13
2017-05-26,SU26207RMFS9,ОФЗ 26207,fixed,long,104.729,7.59,7.59,9.69199178644764,2488.0,355956618.96
2017-05-29,SU26207RMFS9,ОФЗ 26207,fixed,long,104.888,7.57,7.57,9.683778234086242,2485.0,68544140.39
2017-05-30,SU26207RMFS9,ОФЗ 26207,fixed,long,104.532,7.62,7.62,9.681040383299113,2483.0,843732772.22
2017-05-31,SU26207RMFS9,ОФЗ 26207,fixed,long,104.543,7.62,7.62,9.678302532511978,2482.0,278770307.16
2017-06-01,SU26207RMFS9,ОФЗ 26207,fixed,long,104.949,7.56,7.56,9.675564681724849,2483.0,310707397.74
2017-06-02,SU26207RMFS9,ОФЗ 26207,fixed,long,104.977,7.56,7.56,9.672826830937714,2482.0,419076080.25
2017-06-05,SU26207RMFS9,ОФЗ 26207,fixed,long,104.398,7.64,7.64,9.664613278576317,2476.0,584396200.01
2017-06-06,SU26207RMFS9,ОФЗ 26207,fixed,long,104.75,7.59,7.59,9.661875427789186,2477.0,42816707.88
2017-06-07,SU26207RMFS9,ОФЗ 26207,fixed,long,104.865,7.57,7.57,9.659137577002053,2476.0,210983454.32
2017-06-08,SU26207RMFS9,ОФЗ 26207,fixed,long,104.624,7.61,7.61,9.65639972621492,2474.0,144841280.19
2017-06-09,SU26207RMFS9,ОФЗ 26207,fixed,long,104.87,7.57,7.57,9.653661875427789,2474.0,2488806.77
2017-06-13,SU26207RMFS9,ОФЗ 26207,fixed,long,104.954,7.56,7.56,9.64271047227926,2471.0,155557214.21
2017-06-14,SU26207RMFS9,ОФЗ 26207,fixed,long,104.907,7.56,7.56,9.639972621492127,2470.0,368212898.18
2017-06-15,SU26207RMFS9,ОФЗ 26207,fixed,long,104.222,7.67,7.67,9.637234770704996,2465.0,2045321379.23
2017-06-16,SU26207RMFS9,ОФЗ 26207,fixed,long,103.355,7.8,7.8,9.634496919917863,2459.0,2767096259.3
2017-06-19,SU26207RMFS9,ОФЗ 26207,fixed,long,102.899,7.87,7.87,9.626283367556468,2453.0,1802710644.85
2017-06-20,SU26207RMFS9,ОФЗ 26207,fixed,long,103.13,7.83,7.83,9.623545516769337,2453.0,1388179034.84
2017-06-21,SU26207RMFS9,ОФЗ 26207,fixed,long,103.224,7.82,7.82,9.620807665982204,2453.0,838064359.95
2017-06-22,SU26207RMFS9,ОФЗ 26207,fixed,long,103.379,7.79,7.79,9.618069815195073,2453.0,402798993.37
2017-06-23,SU26207RMFS9,ОФЗ 26207,fixed,long,103.951,7.71,7.71,9.61533196440794,2455.0,394615193.52
2017-06-26,SU26207RMFS9,ОФЗ 26207,fixed,long,104.49,7.63,7.63,9.607118412046544,2455.0,342912659.65
2017-06-27,SU26207RMFS9,ОФЗ 26207,fixed,long,104.481,7.63,7.63,9.604380561259411,2454.0,395947125.9
2017-06-28,SU26207RMFS9,ОФЗ 26207,fixed,long,103.96,7.7,7.7,9.60164271047228,2450.0,2676305470.4
2017-06-29,SU26207RMFS9,ОФЗ 26207,fixed,long,104.13,7.68,7.68,9.598904859685147,2450.0,159925981.36
2017-06-30,SU26207RMFS9,ОФЗ 26207,fixed,long,103.986,7.7,7.7,9.596167008898014,2448.0,201670407.03
2017-07-03,SU26207RMFS9,ОФЗ 26207,fixed,long,104.208,7.67,7.67,9.58795345653662,2447.0,160188012.45
2017-07-04,SU26207RMFS9,ОФЗ 26207,fixed,long,104.052,7.69,7.69,9.585215605749486,2445.0,708578.75
2017-07-05,SU26207RMFS9,ОФЗ 26207,fixed,long,103.772,7.73,7.73,9.582477754962357,2442.0,423527884.43
2017-07-06,SU26207RMFS9,ОФЗ 26207,fixed,long,103.094,7.83,7.83,9.579739904175222,2437.0,572218732.4
2017-07-07,SU26207RMFS9,ОФЗ 26207,fixed,long,102.714,7.89,7.89,9.57700205338809,2434.0,1217152741.94
2017-07-10,SU26207RMFS9,ОФЗ 26207,fixed,long,102.94,7.86,7.86,9.568788501026694,2432.0,893507436.54
2017-07-11,SU26207RMFS9,ОФЗ 26207,fixed,long,102.706,7.89,7.89,9.566050650239562,2430.0,120416904.73
2017-07-12,SU26207RMFS9,ОФЗ 26207,fixed,long,103.091,7.83,7.83,9.56331279945243,2431.0,706251433.01
2017-07-13,SU26207RMFS9,ОФЗ 26207,fixed,long,103.312,7.8,7.8,9.560574948665298,2432.0,80746066.12
2017-07-14,SU26207RMFS9,ОФЗ 26207,fixed,long,103.676,7.75,7.75,9.557837097878163,2433.0,128328517.11
2017-07-17,SU26207RMFS9,ОФЗ 26207,fixed,long,103.695,7.74,7.74,9.54962354551677,2430.0,4686305.24
2017-07-18,SU26207RMFS9,ОФЗ 26207,fixed,long,103.599,7.76,7.76,9.546885694729635,2428.0,468342756.71
2017-07-19,SU26207RMFS9,ОФЗ 26207,fixed,long,103.471,7.78,7.78,9.544147843942506,2426.0,151664871.32
2017-07-20,SU26207RMFS9,ОФЗ 26207,fixed,long,103.55,7.76,7.76,9.541409993155373,2426.0,313690812.82
2017-07-21,SU26207RMFS9,ОФЗ 26207,fixed,long,103.788,7.73,7.73,9.538672142368242,2426.0,472775572.73
2017-07-24,SU26207RMFS9,ОФЗ 26207,fixed,long,102.765,7.88,7.88,9.530458590006845,2417.0,1407464016.04
2017-07-25,SU26207RMFS9,ОФЗ 26207,fixed,long,102.703,7.89,7.89,9.527720739219712,2416.0,1135833595.32
2017-07-26,SU26207RMFS9,ОФЗ 26207,fixed,long,102.971,7.85,7.85,9.52498288843258,2417.0,42216016.16
2017-07-27,SU26207RMFS9,ОФЗ 26207,fixed,long,103.425,7.78,7.78,9.522245037645447,2418.0,659522641.82
2017-07-28,SU26207RMFS9,ОФЗ 26207,fixed,long,103.35,7.79,7.79,9.519507186858316,2417.0,17076691.99
2017-07-31,SU26207RMFS9,ОФЗ 26207,fixed,long,103.146,7.83,7.83,9.51129363449692,2412.0,203666535.08
2017-08-01,SU26207RMFS9,ОФЗ 26207,fixed,long,103.089,7.83,7.83,9.508555783709788,2411.0,269202817.6
2017-08-02,SU26207RMFS9,ОФЗ 26207,fixed,long,103.112,7.83,7.83,9.505817932922657,2410.0,1885938778.98
2017-08-03,SU26207RMFS9,ОФЗ 26207,fixed,long,103.462,7.78,7.78,9.503080082135524,2411.0,638948286.42
2017-08-04,SU26207RMFS9,ОФЗ 26207,fixed,long,103.719,7.74,7.74,9.500342231348393,2412.0,325708087.0
2017-08-07,SU26207RMFS9,ОФЗ 26207,fixed,long,103.913,7.71,7.71,9.492128678986996,2410.0,720577777.18
2017-08-08,SU26207RMFS9,ОФЗ 26207,fixed,long,103.695,7.74,7.74,9.489390828199864,2408.0,935648566.22
2017-08-09,SU26207RMFS9,ОФЗ 26207,fixed,long,103.532,7.77,7.77,9.486652977412732,2406.0,86444695.72
2017-08-10,SU26207RMFS9,ОФЗ 26207,fixed,long,103.768,7.73,7.73,9.4839151266256,2406.0,318216386.23
2017-08-11,SU26207RMFS9,ОФЗ 26207,fixed,long,103.645,7.75,7.75,9.481177275838467,2405.0,64765871.31
2017-08-14,SU26207RMFS9,ОФЗ 26207,fixed,long,103.775,7.73,7.73,9.47296372347707,2402.0,105165217.66
2017-08-15,SU26207RMFS9,ОФЗ 26207,fixed,long,103.61,7.75,7.75,9.47022587268994,2401.0,1132625582.26
2017-08-16,SU26207RMFS9,ОФЗ 26207,fixed,long,103.513,7.77,7.77,9.467488021902806,2493.0,2651243067.08
2017-08-17,SU26207RMFS9,ОФЗ 26207,fixed,long,103.431,7.78,7.78,9.464750171115677,2492.0,388890116.3
2017-08-18,SU26207RMFS9,ОФЗ 26207,fixed,long,103.496,7.77,7.77,9.462012320328542,2491.0,209140757.88
2017-08-21,SU26207RMFS9,ОФЗ 26207,fixed,long,103.442,7.78,7.78,9.453798767967143,2488.0,174300822.83
2017-08-22,SU26207RMFS9,ОФЗ 26207,fixed,long,103.464,7.77,7.77,9.451060917180014,2487.0,54201126.9
2017-08-23,SU26207RMFS9,ОФЗ 26207,fixed,long,103.469,7.77,7.77,9.44832306639288,2486.0,513744534.06
2017-08-24,SU26207RMFS9,ОФЗ 26207,fixed,long,103.405,7.78,7.78,9.44558521560575,2485.0,2505923993.9
2017-08-25,SU26207RMFS9,ОФЗ 26207,fixed,long,103.402,7.78,7.78,9.442847364818617,2484.0,487695426.13
2017-08-28,SU26207RMFS9,ОФЗ 26207,fixed,long,103.353,7.79,7.79,9.43463381245722,2480.0,95522668.32
2017-08-29,SU26207RMFS9,ОФЗ 26207,fixed,long,103.085,7.83,7.83,9.431895961670088,2478.0,908671490.7
2017-08-30,SU26207RMFS9,ОФЗ 26207,fixed,long,103.189,7.82,7.82,9.429158110882955,2477.0,7419495736.64
2017-08-31,SU26207RMFS9,ОФЗ 26207,fixed,long,103.507,7.77,7.77,9.426420260095824,2478.0,2988062355.42
2017-09-01,SU26207RMFS9,ОФЗ 26207,fixed,long,103.991,7.69,7.69,9.423682409308691,2480.0,396334725.76
2017-09-04,SU26207RMFS9,ОФЗ 26207,fixed,long,104.057,7.68,7.68,9.415468856947296,2477.0,107190624.13
2017-09-05,SU26207RMFS9,ОФЗ 26207,fixed,long,104.509,7.61,7.61,9.412731006160165,2478.0,2684361241.36
2017-09-06,SU26207RMFS9,ОФЗ 26207,fixed,long,104.983,7.54,7.54,9.409993155373032,2480.0,1359035662.17
2017-09-07,SU26207RMFS9,ОФЗ 26207,fixed,long,105.172,7.51,7.51,9.4072553045859,2480.0,1043619611.26
2017-09-08,SU26207RMFS9,ОФЗ 26207,fixed,long,105.126,7.52,7.52,9.404517453798768,2479.0,906037609.85
2017-09-11,SU26207RMFS9,ОФЗ 26207,fixed,long,105.111,7.52,7.52,9.396303901437372,2476.0,815115259.48
2017-09-12,SU26207RMFS9,ОФЗ 26207,fixed,long,104.906,7.55,7.55,9.39356605065024,2473.0,1602632489.46
2017-09-13,SU26207RMFS9,ОФЗ 26207,fixed,long,104.859,7.56,7.56,9.390828199863108,2472.0,1532927812.16
2017-09-14,SU26207RMFS9,ОФЗ 26207,fixed,long,104.951,7.55,7.55,9.388090349075975,2471.0,1757853564.13
2017-09-15,SU26207RMFS9,ОФЗ 26207,fixed,long,105.022,7.53,7.53,9.385352498288844,2471.0,3251209334.24
2017-09-18,SU26207RMFS9,ОФЗ 26207,fixed,long,104.846,7.56,7.56,9.377138945927449,2467.0,1552231616.91
2017-09-19,SU26207RMFS9,ОФЗ 26207,fixed,long,104.729,7.58,7.58,9.374401095140314,2465.0,981415291.18
2017-09-20,SU26207RMFS9,ОФЗ 26207,fixed,long,105.041,7.53,7.53,9.371663244353185,2466.0,1891483635.37
2017-09-21,SU26207RMFS9,ОФЗ 26207,fixed,long,104.805,7.57,7.57,9.36892539356605,2464.0,597848580.46
2017-09-22,SU26207RMFS9,ОФЗ 26207,fixed,long,104.846,7.56,7.56,9.36618754277892,2463.0,271511201.89
2017-09-25,SU26207RMFS9,ОФЗ 26207,fixed,long,104.718,7.58,7.58,9.357973990417522,2459.0,957990567.66
2017-09-26,SU26207RMFS9,ОФЗ 26207,fixed,long,104.551,7.6,7.6,9.35523613963039,2458.0,439259630.03
2017-09-27,SU26207RMFS9,ОФЗ 26207,fixed,long,104.061,7.68,7.68,9.352498288843258,2454.0,156912651.75
2017-09-28,SU26207RMFS9,ОФЗ 26207,fixed,long,104.551,7.6,7.6,9.349760438056126,2456.0,1319948425.0
2017-09-29,SU26207RMFS9,ОФЗ 26207,fixed,long,104.795,7.57,7.57,9.347022587268992,2456.0,1279995252.46
2017-10-02,SU26207RMFS9,ОФЗ 26207,fixed,long,104.567,7.6,7.6,9.338809034907598,2452.0,2053507528.48
2017-10-03,SU26207RMFS9,ОФЗ 26207,fixed,long,104.503,7.61,7.61,9.336071184120463,2450.0,1286162376.23
2017-10-04,SU26207RMFS9,ОФЗ 26207,fixed,long,104.641,7.59,7.59,9.333333333333334,2450.0,4394647599.97
2017-10-05,SU26207RMFS9,ОФЗ 26207,fixed,long,104.801,7.56,7.56,9.3305954825462,2450.0,1448150199.33
2017-10-06,SU26207RMFS9,ОФЗ 26207,fixed,long,104.637,7.59,7.59,9.32785763175907,2448.0,1098155963.7
2017-10-09,SU26207RMFS9,ОФЗ 26207,fixed,long,104.491,7.61,7.61,9.319644079397673,2444.0,203756761.99
2017-10-10,SU26207RMFS9,ОФЗ 26207,fixed,long,104.596,7.59,7.59,9.316906228610542,2444.0,661877595.51
2017-10-11,SU26207RMFS9,ОФЗ 26207,fixed,long,104.901,7.55,7.55,9.314168377823409,2444.0,4256241955.75
2017-10-12,SU26207RMFS9,ОФЗ 26207,fixed,long,105.081,7.52,7.52,9.311430527036276,2445.0,3709122213.46
2017-10-13,SU26207RMFS9,ОФЗ 26207,fixed,long,105.316,7.48,7.48,9.308692676249144,2445.0,1069645770.24
2017-10-16,SU26207RMFS9,ОФЗ 26207,fixed,long,105.333,7.48,7.48,9.300479123887747,2442.0,3110459583.56
2017-10-17,SU26207RMFS9,ОФЗ 26207,fixed,long,104.957,7.54,7.54,9.297741273100616,2439.0,1477766600.82
2017-10-18,SU26207RMFS9,ОФЗ 26207,fixed,long,105.092,7.52,7.52,9.295003422313483,2439.0,1920213861.48
2017-10-19,SU26207RMFS9,ОФЗ 26207,fixed,long,105.026,7.53,7.53,9.292265571526352,2437.0,222294102.35
2017-10-20,SU26207RMFS9,ОФЗ 26207,fixed,long,104.949,7.54,7.54,9.28952772073922,2436.0,471887946.87
2017-10-23,SU26207RMFS9,ОФЗ 26207,fixed,long,104.996,7.53,7.53,9.281314168377824,2433.0,49462644.15
2017-10-24,SU26207RMFS9,ОФЗ 26207,fixed,long,104.89,7.55,7.55,9.27857631759069,2431.0,1911282415.28
2017-10-25,SU26207RMFS9,ОФЗ 26207,fixed,long,104.871,7.55,7.55,9.27583846680356,2430.0,621458356.4
2017-10-26,SU26207RMFS9,ОФЗ 26207,fixed,long,104.733,7.57,7.57,9.273100616016428,2429.0,501940962.21
2017-10-27,SU26207RMFS9,ОФЗ 26207,fixed,long,104.532,7.6,7.6,9.270362765229295,2427.0,323966004.67
2017-10-30,SU26207RMFS9,ОФЗ 26207,fixed,long,104.695,7.58,7.58,9.262149212867898,2424.0,361619390.78
2017-10-31,SU26207RMFS9,ОФЗ 26207,fixed,long,104.509,7.6,7.6,9.259411362080767,2423.0,1771730465.54
2017-11-01,SU26207RMFS9,ОФЗ 26207,fixed,long,104.519,7.6,7.6,9.256673511293634,2422.0,1913433836.57
2017-11-02,SU26207RMFS9,ОФЗ 26207,fixed,long,104.606,7.59,7.59,9.253935660506505,2421.0,3524972912.82
2017-11-03,SU26207RMFS9,ОФЗ 26207,fixed,long,104.453,7.61,7.61,9.25119780971937,2419.0,178247905.44
2017-11-07,SU26207RMFS9,ОФЗ 26207,fixed,long,104.553,7.6,7.6,9.240246406570842,2416.0,212425310.92
2017-11-08,SU26207RMFS9,ОФЗ 26207,fixed,long,104.22,7.65,7.65,9.23750855578371,2413.0,824217731.66
2017-11-09,SU26207RMFS9,ОФЗ 26207,fixed,long,104.26,7.64,7.64,9.234770704996578,2412.0,226756995.61
2017-11-10,SU26207RMFS9,ОФЗ 26207,fixed,long,104.239,7.64,7.64,9.232032854209445,2411.0,531066293.27
2017-11-13,SU26207RMFS9,ОФЗ 26207,fixed,long,103.999,7.68,7.68,9.22381930184805,2407.0,447525850.67
2017-11-14,SU26207RMFS9,ОФЗ 26207,fixed,long,103.715,7.72,7.72,9.221081451060916,2405.0,1374127755.66
2017-11-15,SU26207RMFS9,ОФЗ 26207,fixed,long,103.838,7.71,7.71,9.218343600273784,2404.0,241934290.19
2017-11-16,SU26207RMFS9,ОФЗ 26207,fixed,long,104.04,7.67,7.67,9.215605749486652,2404.0,955086692.37
2017-11-17,SU26207RMFS9,ОФЗ 26207,fixed,long,104.355,7.63,7.63,9.21286789869952,2405.0,1117938444.73
2017-11-20,SU26207RMFS9,ОФЗ 26207,fixed,long,104.213,7.65,7.65,9.204654346338124,2401.0,428720390.96
2017-11-21,SU26207RMFS9,ОФЗ 26207,fixed,long,104.12,7.66,7.66,9.201916495550991,2400.0,953274769.63
2017-11-22,SU26207RMFS9,ОФЗ 26207,fixed,long,104.335,7.63,7.63,9.19917864476386,2400.0,479442005.78
2017-11-23,SU26207RMFS9,ОФЗ 26207,fixed,long,104.308,7.63,7.63,9.196440793976729,2399.0,538597964.28
2017-11-24,SU26207RMFS9,ОФЗ 26207,fixed,long,104.573,7.59,7.59,9.193702943189596,2399.0,194495295.41
2017-11-27,SU26207RMFS9,ОФЗ 26207,fixed,long,104.6,7.59,7.59,9.1854893908282,2396.0,142866125.6
2017-11-28,SU26207RMFS9,ОФЗ 26207,fixed,long,104.726,7.57,7.57,9.182751540041068,2396.0,935249097.52
2017-11-29,SU26207RMFS9,ОФЗ 26207,fixed,long,104.892,7.54,7.54,9.180013689253936,2396.0,1264938215.13
2017-11-30,SU26207RMFS9,ОФЗ 26207,fixed,long,104.694,7.57,7.57,9.177275838466803,2394.0,2172012700.98
2017-12-01,SU26207RMFS9,ОФЗ 26207,fixed,long,104.967,7.53,7.53,9.174537987679672,2394.0,208107689.91
2017-12-04,SU26207RMFS9,ОФЗ 26207,fixed,long,104.782,7.56,7.56,9.166324435318275,2390.0,840461106.52
2017-12-05,SU26207RMFS9,ОФЗ 26207,fixed,long,104.886,7.54,7.54,9.163586584531142,2390.0,1290228853.46
2017-12-06,SU26207RMFS9,ОФЗ 26207,fixed,long,104.9,7.54,7.54,9.160848733744013,2389.0,316308814.29
2017-12-07,SU26207RMFS9,ОФЗ 26207,fixed,long,104.876,7.54,7.54,9.158110882956878,2388.0,688261056.79
2017-12-08,SU26207RMFS9,ОФЗ 26207,fixed,long,104.996,7.52,7.52,9.155373032169749,2388.0,7507198.73
2017-12-11,SU26207RMFS9,ОФЗ 26207,fixed,long,105.019,7.52,7.52,9.14715947980835,2385.0,22147546.2
2017-12-12,SU26207RMFS9,ОФЗ 26207,fixed,long,105.102,7.51,7.51,9.14442162902122,2384.0,701859150.83
2017-12-13,SU26207RMFS9,ОФЗ 26207,fixed,long,104.944,7.53,7.53,9.141683778234086,2382.0,3979066.71
2017-12-14,SU26207RMFS9,ОФЗ 26207,fixed,long,104.91,7.54,7.54,9.138945927446954,2381.0,10873080.53
2017-12-15,SU26207RMFS9,ОФЗ 26207,fixed,long,105.191,7.49,7.49,9.13620807665982,2382.0,291118607.68
2017-12-18,SU26207RMFS9,ОФЗ 26207,fixed,long,105.169,7.5,7.5,9.127994524298426,2378.0,1191813834.31
2017-12-19,SU26207RMFS9,ОФЗ 26207,fixed,long,105.255,7.48,7.48,9.125256673511291,2378.0,566808552.83
2017-12-20,SU26207RMFS9,ОФЗ 26207,fixed,long,105.507,7.44,7.44,9.122518822724162,2378.0,155878580.01
2017-12-21,SU26207RMFS9,ОФЗ 26207,fixed,long,105.47,7.45,7.45,9.119780971937027,2377.0,124346351.75
2017-12-22,SU26207RMFS9,ОФЗ 26207,fixed,long,105.231,7.49,7.49,9.117043121149898,2375.0,133960078.58
2017-12-25,SU26207RMFS9,ОФЗ 26207,fixed,long,105.423,7.46,7.46,9.1088295687885,2373.0,25166550.96
2017-12-26,SU26207RMFS9,ОФЗ 26207,fixed,long,105.219,7.49,7.49,9.10609171800137,2371.0,440980536.16
2017-12-27,SU26207RMFS9,ОФЗ 26207,fixed,long,105.272,7.48,7.48,9.103353867214237,2370.0,371487508.94
2017-12-28,SU26207RMFS9,ОФЗ 26207,fixed,long,105.268,7.48,7.48,9.100616016427104,2369.0,70188205.85
2017-12-29,SU26207RMFS9,ОФЗ 26207,fixed,long,105.207,7.49,7.49,9.097878165639973,2368.0,190831029.63
2018-01-03,SU26207RMFS9,ОФЗ 26207,fixed,long,105.419,7.46,7.46,9.084188911704311,2364.0,1000423.8
2018-01-04,SU26207RMFS9,ОФЗ 26207,fixed,long,105.5,7.44,7.44,9.08145106091718,2363.0,860882.16
2018-01-05,SU26207RMFS9,ОФЗ 26207,fixed,long,105.696,7.41,7.41,9.078713210130047,2363.0,542219.25
2018-01-09,SU26207RMFS9,ОФЗ 26207,fixed,long,105.91,7.38,7.38,9.06776180698152,2360.0,482164229.28
2018-01-10,SU26207RMFS9,ОФЗ 26207,fixed,long,106.074,7.35,7.35,9.065023956194388,2360.0,484740693.56
2018-01-11,SU26207RMFS9,ОФЗ 26207,fixed,long,105.814,7.39,7.39,9.062286105407257,2358.0,243709934.53
